# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	omega_solver            	omega_initial           	omega_final             	omega_iters             	omega_converged         	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
589                     	smoothSolver	1.4432941602403901e-02	1.1997178802435891e-03	7	4.0094295716050769e-02	3.7223896045848999e-03	7	false	smoothSolver	7.5680662912293428e-03	7.4738261547390328e-04	4	true	smoothSolver	1.1254935750974950e-04	1.1177761238613809e-05	2	true	GAMG	1.4606120270436880e-02	1.4060483401999490e-03	3	true
590                     	smoothSolver	1.4541711400656229e-02	1.2116147134492430e-03	7	4.0210603144176918e-02	3.7370392549590488e-03	7	false	smoothSolver	7.6096661330690750e-03	7.5077141070782638e-04	4	true	smoothSolver	1.1509851278847690e-04	5.8534066087885216e-06	3	true	GAMG	1.4701089355326500e-02	1.3825229980877641e-03	3	true
591                     	smoothSolver	1.4675451394817100e-02	1.2264159094739840e-03	7	4.0471283346318443e-02	3.7702185375989659e-03	7	false	smoothSolver	7.6483924229331837e-03	7.5966146994599641e-04	4	true	smoothSolver	1.1863512626169421e-04	1.1812871510468640e-05	2	true	GAMG	1.4784193159528270e-02	1.3444765854195089e-03	3	true
592                     	smoothSolver	1.4816191093339140e-02	1.2401308081024590e-03	7	4.0776688347174420e-02	3.8071087188007772e-03	7	false	smoothSolver	7.6999358226165467e-03	7.5983578881702466e-04	4	true	smoothSolver	1.1829216312955390e-04	1.1468815163365190e-05	2	true	GAMG	1.4954875953056970e-02	1.3231215801514039e-03	3	true
593                     	smoothSolver	1.4960249163907679e-02	1.2536182693069901e-03	7	4.1075492887888150e-02	3.8426937752582260e-03	7	false	smoothSolver	7.7402684110282191e-03	7.7313274962070616e-04	4	true	smoothSolver	1.1598121604307510e-04	5.7955649275228764e-06	3	true	GAMG	1.5116874265542110e-02	1.3135788144624280e-03	3	true
594                     	smoothSolver	1.5072222361833710e-02	1.2638950787760251e-03	7	4.1350267972334057e-02	3.8769910251836362e-03	7	false	smoothSolver	7.8098862758869811e-03	7.7986183649847148e-04	4	true	smoothSolver	1.1695582691463860e-04	1.1446602870010980e-05	2	true	GAMG	1.5190425481406760e-02	1.2957806260067680e-03	3	true
595                     	smoothSolver	1.5125979999113040e-02	1.2682833764700960e-03	7	4.1569387514489742e-02	3.9065009481344427e-03	7	false	smoothSolver	7.8512593457261484e-03	5.2300029655898649e-04	5	true	smoothSolver	1.1436970806350741e-04	5.6539485867357464e-06	3	true	GAMG	1.5235089688930810e-02	1.2693672104945220e-03	3	true
596                     	smoothSolver	1.5124472456438909e-02	1.2675221663562581e-03	7	4.1757274235569873e-02	3.9318071176243589e-03	7	false	smoothSolver	7.8277545356781695e-03	5.2164782248808152e-04	5	true	smoothSolver	1.1532363746541000e-04	1.0971109954313760e-05	2	true	GAMG	1.5158902422223831e-02	1.2430220661953230e-03	3	true
597                     	smoothSolver	1.5041207087538640e-02	1.2591789042526440e-03	7	4.1867688520581328e-02	3.9484223868904112e-03	7	false	smoothSolver	7.8242434847965499e-03	5.2130705389563799e-04	5	true	smoothSolver	1.1068226074439040e-04	1.1063970942758950e-05	2	true	GAMG	1.5026206088537950e-02	1.2280897221922170e-03	3	true
598                     	smoothSolver	1.4920357025806231e-02	1.2473378555321640e-03	7	4.1973014133974418e-02	3.9590204673412626e-03	7	false	smoothSolver	7.7909250513310841e-03	5.1986727809722225e-04	5	true	smoothSolver	1.0915526045667840e-04	5.5092983056096223e-06	3	true	GAMG	1.4861740652141520e-02	1.2258435771217290e-03	3	true
599                     	smoothSolver	1.4785084525116029e-02	1.2333106699609650e-03	7	4.2093794570812422e-02	3.9661038141216836e-03	7	false	smoothSolver	7.7689997157321302e-03	5.1237549346358816e-04	5	true	smoothSolver	1.0816284539696710e-04	5.4600730921015726e-06	3	true	GAMG	1.4714296328930180e-02	1.2358301673660150e-03	3	true
600                     	smoothSolver	1.4649146693224761e-02	1.2192414071054061e-03	7	4.2236027508340192e-02	3.9696625869582829e-03	7	false	smoothSolver	7.7233400518616031e-03	5.0918630642956869e-04	5	true	smoothSolver	1.0801061057218240e-04	1.0727755092918580e-05	2	true	GAMG	1.4740477448321630e-02	1.2565766937663210e-03	3	true
601                     	smoothSolver	1.4536036809222899e-02	1.2072300545902151e-03	7	4.2311392720466037e-02	3.9640873293927074e-03	7	false	smoothSolver	7.7044950505743151e-03	7.6804211399535930e-04	4	true	smoothSolver	1.0487199168540460e-04	5.4594093757893623e-06	3	true	GAMG	1.4771469678558970e-02	1.2771538282821311e-03	3	true
602                     	smoothSolver	1.4470022498645031e-02	1.1983200562742790e-03	7	4.2320979638128413e-02	3.9504713032142017e-03	7	false	smoothSolver	7.7358622157594672e-03	5.0990735501675599e-04	5	true	smoothSolver	1.0618927172639630e-04	5.5131506144818658e-06	3	true	GAMG	1.4826489685584900e-02	1.3125110985272880e-03	3	true
603                     	smoothSolver	1.4454194811517119e-02	1.1930268646801871e-03	7	4.2246939232398063e-02	3.9302262557969750e-03	7	false	smoothSolver	7.7692685900537786e-03	5.1263943572597847e-04	5	true	smoothSolver	1.0681731797368760e-04	5.6758078352308280e-06	3	true	GAMG	1.5042247939722430e-02	1.3535781563881800e-03	3	true
604                     	smoothSolver	1.4463375628995641e-02	1.1906125298612410e-03	7	4.2138005317124951e-02	3.9072677273162557e-03	7	false	smoothSolver	7.7540927588426413e-03	7.7201139766833735e-04	4	true	smoothSolver	1.0774997916673719e-04	5.6923443967689300e-06	3	true	GAMG	1.5292161666218810e-02	1.3885628836286920e-03	3	true
605                     	smoothSolver	1.4489609296508809e-02	1.1910500680563021e-03	7	4.2013517767565713e-02	3.8845894931651402e-03	7	false	smoothSolver	7.8404835441195572e-03	5.1590159596815171e-04	5	true	smoothSolver	1.1086991736846261e-04	5.8401070712616164e-06	3	true	GAMG	1.5426917797406740e-02	1.4119663114100481e-03	3	true
606                     	smoothSolver	1.4533929921738050e-02	1.1947996912155441e-03	7	4.1892911531736778e-02	3.8659664309334991e-03	7	false	smoothSolver	7.8871182672616436e-03	7.8702478444338426e-04	4	true	smoothSolver	1.1213310733013780e-04	5.8994333880337909e-06	3	true	GAMG	1.5651697081995309e-02	1.4382047579026560e-03	3	true
607                     	smoothSolver	1.4578884016504810e-02	1.1995180291651090e-03	7	4.1804749499195007e-02	3.8549047416674802e-03	7	false	smoothSolver	7.9451437310870936e-03	5.2546460549687845e-04	5	true	smoothSolver	1.1477347917382680e-04	5.9246909432749648e-06	3	true	GAMG	1.5737153875980021e-02	1.4492191285776380e-03	3	true
608                     	smoothSolver	1.4639624583559370e-02	1.2056790880730400e-03	7	4.1748104090184562e-02	3.8520976014816580e-03	7	false	smoothSolver	7.9693772051427150e-03	5.2397229726682036e-04	5	true	smoothSolver	1.1432293762018750e-04	5.9330607068521088e-06	3	true	GAMG	1.5877378092622751e-02	1.4568093932811319e-03	3	true
609                     	smoothSolver	1.4692991638787560e-02	1.2107579275817890e-03	7	4.1699915858801340e-02	3.8516927693143868e-03	7	false	smoothSolver	7.9735936698331171e-03	7.9268193868845254e-04	4	true	smoothSolver	1.1433401683991970e-04	5.8720402975233696e-06	3	true	GAMG	1.5904296298520439e-02	1.4487313560828539e-03	3	true
610                     	smoothSolver	1.4744898837751520e-02	1.2147083833410680e-03	7	4.1618806145251173e-02	3.8503982590061079e-03	7	false	smoothSolver	8.0387477737742779e-03	8.0160050464552651e-04	4	true	smoothSolver	1.1348189331524189e-04	5.8024424358331209e-06	3	true	GAMG	1.5748001749219941e-02	1.4228843973646691e-03	3	true
611                     	smoothSolver	1.4781364538511241e-02	1.2171371819782581e-03	7	4.1492604478498570e-02	3.8476424816514050e-03	7	false	smoothSolver	8.1074636956469225e-03	5.3436485761584093e-04	5	true	smoothSolver	1.1478033810456900e-04	1.1368534039021100e-05	2	true	GAMG	1.5574644321334159e-02	1.4006437902417759e-03	3	true
612                     	smoothSolver	1.4781986454484411e-02	1.2158073304252190e-03	7	4.1295712224877643e-02	3.8412008898328961e-03	7	false	smoothSolver	8.0499040402797605e-03	8.0265690035584403e-04	4	true	smoothSolver	1.1359258294704260e-04	5.7914676989591181e-06	3	true	GAMG	1.5460900165357210e-02	1.3774395018068680e-03	3	true
613                     	smoothSolver	1.4745032262817310e-02	1.2117296904090990e-03	7	4.1077889135629923e-02	3.8317434718927379e-03	7	false	smoothSolver	8.0768623692371189e-03	5.3474557349014165e-04	5	true	smoothSolver	1.1180352388555781e-04	1.1160681979902839e-05	2	true	GAMG	1.5185974247536390e-02	1.3639744431365049e-03	3	true
614                     	smoothSolver	1.4675213318278240e-02	1.2053278912759410e-03	7	4.0846186711442932e-02	3.8150557863001742e-03	7	false	smoothSolver	8.0117491700375104e-03	5.2718730805676644e-04	5	true	smoothSolver	1.1062223995492980e-04	5.6583770556052654e-06	3	true	GAMG	1.5002433718489670e-02	1.3611690442530610e-03	3	true
615                     	smoothSolver	1.4567596798368221e-02	1.1961154212456390e-03	7	4.0633833462385742e-02	3.7975980596084351e-03	7	false	smoothSolver	7.9249499358514663e-03	7.9084194027264168e-04	4	true	smoothSolver	1.1150754776108701e-04	1.1048045569206809e-05	2	true	GAMG	1.4743941438630479e-02	1.3780957453706361e-03	3	true
616                     	smoothSolver	1.4446182529388400e-02	1.1861937528435721e-03	7	4.0475143507396429e-02	3.7823893078373868e-03	7	false	smoothSolver	7.8699574958984008e-03	5.1859982162735384e-04	5	true	smoothSolver	1.0994593555242620e-04	5.5595031928983543e-06	3	true	GAMG	1.4513761508311679e-02	1.3762294261225050e-03	3	true
617                     	smoothSolver	1.4353171471281101e-02	1.1798841092784259e-03	7	4.0371966978719843e-02	3.7694643972941790e-03	7	false	smoothSolver	7.7947779727825994e-03	7.7788071280778968e-04	4	true	smoothSolver	1.0706601424781180e-04	1.0563238075287449e-05	2	true	GAMG	1.4332329764293940e-02	1.3891879882088690e-03	3	true
618                     	smoothSolver	1.4273325620320840e-02	1.1756967379792100e-03	7	4.0238111032481302e-02	3.7533422564786649e-03	7	false	smoothSolver	7.7379932204428657e-03	5.1045574030873298e-04	5	true	smoothSolver	1.0868968909876320e-04	1.0865542233431731e-05	2	true	GAMG	1.4258926266561389e-02	1.3941978974736750e-03	3	true
619                     	smoothSolver	1.4260948804254370e-02	1.1761304486951870e-03	7	4.0106219229984551e-02	3.7369768966575489e-03	7	false	smoothSolver	7.6454353923241956e-03	7.6379063049031998e-04	4	true	smoothSolver	1.0752766789803920e-04	5.6830236514777706e-06	3	true	GAMG	1.4351832259319190e-02	1.4048110766881000e-03	3	true
620                     	smoothSolver	1.4298621466442800e-02	1.1800577210103480e-03	7	4.0017962212743327e-02	3.7221560080142641e-03	7	false	smoothSolver	7.6138811823151251e-03	7.5772026811236036e-04	4	true	smoothSolver	1.0895402132449840e-04	5.7670703991621603e-06	3	true	GAMG	1.4389557556426191e-02	1.4071948313934171e-03	3	true
621                     	smoothSolver	1.4368378914990289e-02	1.1871758751386820e-03	7	3.9990038871273677e-02	3.7128060494883569e-03	7	false	smoothSolver	7.6340621027915102e-03	7.5686609742562554e-04	4	true	smoothSolver	1.1276226065029810e-04	1.1145420050539860e-05	2	true	GAMG	1.4478016598311570e-02	1.4114389478720711e-03	3	true
622                     	smoothSolver	1.4447742605860530e-02	1.1965102544690760e-03	7	4.0008207974452883e-02	3.7108807459207910e-03	7	false	smoothSolver	7.6265794901184958e-03	7.5163063766869756e-04	4	true	smoothSolver	1.1326659062235760e-04	5.7221964734775566e-06	3	true	GAMG	1.4642400617799830e-02	1.4148568798103660e-03	3	true
623                     	smoothSolver	1.4556660230228950e-02	1.2083841980668330e-03	7	4.0139262175307958e-02	3.7233344373818079e-03	7	false	smoothSolver	7.6409596238722977e-03	7.5343158827238571e-04	4	true	smoothSolver	1.1470493610259550e-04	1.1400364430466420e-05	2	true	GAMG	1.4737050131485029e-02	1.3946488816432791e-03	3	true
624                     	smoothSolver	1.4678069499469660e-02	1.2223628973296939e-03	7	4.0383506195416932e-02	3.7544804503354809e-03	7	false	smoothSolver	7.6772285401775628e-03	7.5787741533800607e-04	4	true	smoothSolver	1.1736151468508459e-04	1.1507077161103030e-05	2	true	GAMG	1.4926537562402691e-02	1.3667642923077480e-03	3	true
625                     	smoothSolver	1.4828394348531429e-02	1.2372993377864660e-03	7	4.0700646915178940e-02	3.7906846787249542e-03	7	false	smoothSolver	7.7049637366456460e-03	7.6121388188654616e-04	4	true	smoothSolver	1.1759419105946470e-04	1.1621102679568860e-05	2	true	GAMG	1.5107050597300961e-02	1.3466853438534321e-03	3	true
626                     	smoothSolver	1.4978689792112219e-02	1.2522053709343259e-03	7	4.1006334142200278e-02	3.8273057163818272e-03	7	false	smoothSolver	7.7581514141532304e-03	7.7195431705750204e-04	4	true	smoothSolver	1.1821737492174950e-04	1.1627355082860980e-05	2	true	GAMG	1.5273728286829000e-02	1.3373402703340210e-03	3	true
627                     	smoothSolver	1.5097747429273160e-02	1.2638337748792591e-03	7	4.1277225879868311e-02	3.8620554267099348e-03	7	false	smoothSolver	7.8065771661191283e-03	5.1440616537873221e-04	5	true	smoothSolver	1.1855201516165250e-04	5.8998571953832467e-06	3	true	GAMG	1.5392712088432381e-02	1.3216008284460030e-03	3	true
628                     	smoothSolver	1.5166965926359450e-02	1.2705213056566130e-03	7	4.1516958063272803e-02	3.8945740004423450e-03	7	false	smoothSolver	7.7820441170527600e-03	5.1372557265763803e-04	5	true	smoothSolver	1.1705497936993890e-04	5.8270374509452239e-06	3	true	GAMG	1.5464662853952500e-02	1.2948417082081420e-03	3	true
629                     	smoothSolver	1.5156415246534711e-02	1.2697160844370500e-03	7	4.1712797232637239e-02	3.9219708284691270e-03	7	false	smoothSolver	7.7721523502587587e-03	7.7614314212947700e-04	4	true	smoothSolver	1.1631026910923640e-04	1.1216282723755320e-05	2	true	GAMG	1.5406350129197680e-02	1.2668330747366450e-03	3	true
630                     	smoothSolver	1.5082882205462609e-02	1.2630345071334541e-03	7	4.1838666788275823e-02	3.9405821615133849e-03	7	false	smoothSolver	7.7983615198226903e-03	5.1963010049011187e-04	5	true	smoothSolver	1.1286868678109810e-04	1.1224748127393549e-05	2	true	GAMG	1.5278468016777290e-02	1.2482527542837750e-03	3	true
631                     	smoothSolver	1.4984561531276169e-02	1.2533094437808909e-03	7	4.1954375842065517e-02	3.9543380646297937e-03	7	false	smoothSolver	7.7805398459948674e-03	5.1759333987725319e-04	5	true	smoothSolver	1.0999781367653201e-04	5.5812009452289017e-06	3	true	GAMG	1.5233131415838560e-02	1.2507710481382891e-03	3	true
632                     	smoothSolver	1.4854235466750401e-02	1.2397742162075351e-03	7	4.2090631363480867e-02	3.9624525776130841e-03	7	false	smoothSolver	7.7363822610831802e-03	5.1201408415619100e-04	5	true	smoothSolver	1.1126994167070950e-04	1.1096817353146581e-05	2	true	GAMG	1.5158725694008560e-02	1.2564426601202789e-03	3	true
633                     	smoothSolver	1.4717872863177901e-02	1.2256581293654759e-03	7	4.2222712703889539e-02	3.9667492680848576e-03	7	false	smoothSolver	7.7106041868006594e-03	5.0970850264380938e-04	5	true	smoothSolver	1.1041297949644511e-04	5.4778150987373623e-06	3	true	GAMG	1.5164472031347810e-02	1.2722453814407290e-03	3	true
634                     	smoothSolver	1.4614362106442579e-02	1.2143305876280641e-03	7	4.2345995938290068e-02	3.9659654731093097e-03	7	false	smoothSolver	7.6689375125169306e-03	5.0631881964388007e-04	5	true	smoothSolver	1.0708955093062360e-04	5.5115443274493104e-06	3	true	GAMG	1.5175790136188510e-02	1.2933215691761501e-03	3	true
635                     	smoothSolver	1.4536549822423811e-02	1.2045841693960240e-03	7	4.2391043055086418e-02	3.9554488376462070e-03	7	false	smoothSolver	7.6334376450088023e-03	7.6234459339853406e-04	4	true	smoothSolver	1.0642612394654090e-04	5.4601578507189887e-06	3	true	GAMG	1.5279932377475890e-02	1.3323531024296521e-03	3	true
636                     	smoothSolver	1.4496905472611860e-02	1.1970655401567060e-03	7	4.2347273855845587e-02	3.9367146783063972e-03	7	false	smoothSolver	7.6571444309555588e-03	5.0678226696304032e-04	5	true	smoothSolver	1.0700132096476209e-04	5.4353026067943930e-06	3	true	GAMG	1.5383513616898589e-02	1.3636555374999600e-03	3	true
637                     	smoothSolver	1.4505543225295280e-02	1.1943288008353420e-03	7	4.2256189765875148e-02	3.9149482283844742e-03	7	false	smoothSolver	7.6554559895158063e-03	7.6277277139218526e-04	4	true	smoothSolver	1.0832051119952000e-04	5.6382159494666912e-06	3	true	GAMG	1.5674071744573258e-02	1.4073214798091030e-03	3	true
638                     	smoothSolver	1.4532054919724089e-02	1.1939321841209520e-03	7	4.2152843640718161e-02	3.8931404667888179e-03	7	false	smoothSolver	7.7207588201088353e-03	5.1218038807331078e-04	5	true	smoothSolver	1.0987429695170670e-04	5.6767788996761214e-06	3	true	GAMG	1.5872589726776160e-02	1.4405915281424800e-03	3	true
639                     	smoothSolver	1.4581799234031941e-02	1.1965960602226241e-03	7	4.2042234921258977e-02	3.8747217664219669e-03	7	false	smoothSolver	7.7463156865663638e-03	5.1066162258916689e-04	5	true	smoothSolver	1.1105476741188080e-04	5.8144811890678984e-06	3	true	GAMG	1.6105550104594812e-02	1.4702410337857060e-03	3	true
640                     	smoothSolver	1.4626972861403629e-02	1.2007829178176280e-03	7	4.1957037274929623e-02	3.8629975578755131e-03	7	false	smoothSolver	7.7608340644743732e-03	5.1162564729848958e-04	5	true	smoothSolver	1.1203979768466640e-04	5.8208863777376307e-06	3	true	GAMG	1.6278470948268401e-02	1.4872372883807240e-03	3	true
641                     	smoothSolver	1.4676133662072960e-02	1.2055431543166590e-03	7	4.1904529196751208e-02	3.8597564138706580e-03	7	false	smoothSolver	7.8022466296317249e-03	7.7814494819437635e-04	4	true	smoothSolver	1.1284772730539621e-04	5.8683383047437206e-06	3	true	GAMG	1.6322580481047570e-02	1.4868655369108491e-03	3	true
642                     	smoothSolver	1.4731479548790380e-02	1.2102882766300701e-03	7	4.1857617391757619e-02	3.8604671472932360e-03	7	false	smoothSolver	7.8648899785058856e-03	7.8467927024028321e-04	4	true	smoothSolver	1.1386635093767600e-04	5.8362683282626452e-06	3	true	GAMG	1.6223961529443980e-02	1.4748706862859179e-03	3	true
643                     	smoothSolver	1.4792330175877111e-02	1.2157323851740239e-03	7	4.1776433419633378e-02	3.8595264117413631e-03	7	false	smoothSolver	7.9381212038477488e-03	7.9314947647956614e-04	4	true	smoothSolver	1.1254688107539860e-04	5.8922513121473252e-06	3	true	GAMG	1.6121530431576190e-02	1.4541515960038809e-03	3	true
